student_id,pais,edad,genero,plan,escuela_principal,dispositivo_principal,objetivo_estudiante,nivel_educativo,experiencia_tech_anios,meses_suscrito,tipo_pago,dias_para_renovacion,intentos_pago_fallidos,fecha_registro,dias_en_gratuito_antes_pago,cursos_inscritos,tasa_completado,cursos_completados,certificados_obtenidos,rutas_inscritas,rutas_completadas,examenes_ruta_aprobados,interes_Prog,interes_DataSci,interes_Web,interes_Ingles,interes_Marketing,interes_Diseno,interes_Gestion,interes_SoftSkills,interes_Cloud,interes_Otros,dias_desde_ultimo_login,dias_desde_ultima_clase,sesiones_ultimo_mes,horas_vistas_total,horas_vistas_ultimo_mes,promedio_clases_semana,horas_semana_1,horas_semana_2,horas_semana_3,horas_semana_4,variacion_sesiones_vs_mes_anterior,racha_dias_maxima,racha_dias_actual,liveclasses_asistidas,hora_pico_uso,preguntas_en_foro,respuestas_en_foro,upvotes_recibidos,tutoriales_publicados,platzi_rank,nivel_rewards,tickets_soporte,dias_resolucion_promedio,nps_score,churn
PLZ-03712,Perú,29,Femenino,Basic,Escuela de Cloud Computing,Mobile,Ascender en trabajo actual,Universitario completo,2,4,Mensual,28.0,0,2024-11-15,25,3,0.37,1,0,0,0,0,0.21,0.06,0.16,0.11,0.14,0.3,0.08,0.1,0.2,0.03,7,10,5,17,17,4.2,4.7,5.9,4.2,3.9,2.5,4,0,4,17,4,7,13,0,187,Estandar,2,5.9,9.0,0
PLZ-03713,Argentina,33,Femenino,Gratuito,Escuela de Gestion y Liderazgo,Tablet,Aprender por curiosidad,Universitario completo,0,4,Sin_suscripcion,-1.0,0,2023-10-28,63,5,0.0,0,0,0,0,0,0.06,0.54,0.44,0.32,0.03,0.02,0.04,0.16,0.19,0.14,16,24,4,13,13,3.2,3.8,3.2,3.4,1.9,5.1,5,0,0,12,3,5,19,0,196,Estandar,0,0.0,2.0,1
PLZ-03714,Argentina,24,Femenino,Expert,Escuela de Desarrollo Web,Desktop,Conseguir empleo tech,Universitario en curso,3,6,Cuotas x4,303.0,0,2022-02-06,180,10,0.18,1,0,2,0,0,0.0,0.16,0.1,0.06,0.38,0.43,0.55,0.06,0.37,0.14,11,22,13,31,23,5.8,3.4,7.9,8.3,4.5,-0.5,2,0,3,13,4,3,7,0,147,Estandar,0,0.0,6.0,0
PLZ-03715,Otros,36,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Tablet,Conseguir empleo tech,Universitario completo,1,1,Cuotas x4,102.0,0,2023-10-13,65,6,0.39,2,1,2,0,0,0.43,0.36,0.04,0.21,0.02,0.31,0.12,0.05,0.24,0.03,11,21,14,24,4,1.0,1.1,1.3,0.6,0.9,-0.8,8,0,2,4,3,5,15,0,125,Estandar,1,3.2,10.0,0
PLZ-03716,México,16,Masculino,Gratuito,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Posgrado,5,1,Sin_suscripcion,-1.0,0,2022-03-07,7,1,0.33,0,0,1,0,0,0.15,0.53,0.33,0.11,0.02,0.14,0.27,0.42,0.54,0.26,4,15,1,4,4,1.0,1.5,1.4,1.4,1.0,0.8,5,0,0,20,5,4,2,0,61,Estandar,3,2.3,9.0,1
PLZ-03717,México,31,Femenino,Expert Duo,Escuela de Marketing Digital,Desktop,Conseguir empleo tech,Universitario completo,3,7,Anual,8.0,0,2024-11-20,35,18,0.26,4,3,4,1,1,0.22,0.15,0.35,0.21,0.46,0.56,0.35,0.04,0.14,0.7,1,13,10,104,10,2.5,2.8,3.3,3.2,1.4,6.6,0,0,3,9,3,4,2,0,1100,Estandar,2,2.8,10.0,1
PLZ-03718,México,21,Masculino,Gratuito,Escuela de Soft Skills,Desktop,Freelance / proyectos propios,Universitario completo,3,1,Sin_suscripcion,-1.0,0,2023-02-06,10,3,0.01,0,0,2,0,0,0.21,0.14,0.39,0.51,0.33,0.23,0.29,0.26,0.28,0.27,0,10,2,6,6,1.5,0.9,2.1,1.5,1.7,-3.0,3,3,0,15,3,3,2,0,57,Estandar,1,2.5,7.0,0
PLZ-03719,Colombia,35,Masculino,Gratuito,Escuela de Ciberseguridad,Desktop,Aprender por curiosidad,Universitario completo,5,2,Sin_suscripcion,-1.0,0,2022-07-22,12,2,0.08,0,0,0,0,0,0.61,0.1,0.05,0.34,0.08,0.27,0.04,0.02,0.06,0.14,35,48,0,9,0,0.0,0.0,0.0,0.0,0.0,-8.5,8,0,0,18,4,7,4,0,104,Estandar,1,2.5,9.0,1
PLZ-03720,México,27,Masculino,Expert,Escuela de Ingles,Desktop,Freelance / proyectos propios,Universitario completo,2,15,Anual,208.0,0,2024-10-20,13,7,0.5,3,2,4,2,0,0.08,0.59,0.47,0.1,0.58,0.08,0.1,0.08,0.22,0.22,0,5,6,54,16,4.0,5.5,4.1,5.3,5.1,-1.1,8,7,1,14,0,5,13,0,1461,Pro,1,1.2,0.0,0
PLZ-03721,México,22,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Universitario completo,1,1,Anual,363.0,1,2024-08-11,30,5,0.43,2,1,2,0,0,0.15,0.1,0.04,0.5,0.18,0.05,0.62,0.29,0.04,0.22,8,20,12,38,23,5.8,3.8,4.6,6.8,6.0,1.1,4,0,8,19,7,2,1,0,110,Estandar,0,0.0,2.0,1
PLZ-03722,Chile,30,Femenino,Basic,Escuela de Programacion y Software,Desktop,Emprender startup,Tecnico,3,5,Mensual,25.0,0,2023-01-11,23,6,0.3,1,0,0,0,0,0.24,0.05,0.62,0.73,0.44,0.22,0.38,0.15,0.09,0.03,91,102,2,29,1,0.2,0.0,0.0,0.0,0.0,-4.8,10,0,0,20,4,3,3,0,203,Estandar,1,1.7,7.0,0
PLZ-03723,Bolivia,32,Femenino,Gratuito,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Secundaria,10,1,Sin_suscripcion,-1.0,0,2023-05-21,8,1,0.39,0,0,1,0,0,0.02,0.3,0.29,0.34,0.09,0.13,0.26,0.24,0.2,0.17,19,27,3,4,4,1.0,0.7,1.3,1.1,1.0,4.6,3,0,0,22,3,5,16,0,79,Estandar,1,6.7,5.0,0
PLZ-03724,México,30,Femenino,Expert Duo,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Posgrado,3,14,Anual,342.0,2,2025-04-14,4,20,0.71,14,13,1,0,0,0.06,0.1,0.1,0.13,0.13,0.07,0.12,0.12,0.14,0.19,22,34,25,207,18,4.5,6.1,3.6,5.8,6.0,3.8,6,0,2,13,2,4,13,0,600,Estandar,2,3.5,9.0,1
PLZ-03725,Colombia,20,Masculino,Basic,Escuela de Programacion y Software,Desktop,Ascender en trabajo actual,Universitario en curso,3,1,Mensual,16.0,0,2024-09-08,16,4,0.56,2,1,2,1,0,0.24,0.07,0.04,0.3,0.01,0.03,0.3,0.01,0.16,0.27,27,40,3,25,9,2.2,2.9,3.2,2.8,1.7,-4.9,55,0,0,13,3,9,10,0,640,Estandar,0,0.0,10.0,1
PLZ-03726,España,24,Masculino,Gratuito,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Universitario completo,10,1,Sin_suscripcion,-1.0,0,2023-11-07,61,1,0.14,0,0,4,0,0,0.15,0.23,0.22,0.07,0.03,0.22,0.14,0.24,0.05,0.13,2,8,3,3,3,0.8,0.5,0.5,0.6,0.8,2.9,20,0,0,13,4,1,3,0,63,Estandar,0,0.0,5.0,1
PLZ-03727,México,26,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario completo,2,16,Anual,343.0,0,2024-11-25,0,11,0.49,5,4,1,0,0,0.33,0.11,0.03,0.3,0.26,0.15,0.13,0.08,0.05,0.45,2,2,11,76,12,3.0,2.6,4.0,2.0,1.9,-5.0,13,0,3,21,3,6,6,0,498,Estandar,2,4.7,4.0,1
PLZ-03728,México,26,Masculino,Expert Duo,Escuela de Ingles,Mobile,Ascender en trabajo actual,Universitario en curso,10,26,Anual,169.0,0,2025-02-04,29,13,0.36,4,3,2,0,0,0.45,0.23,0.5,0.32,0.35,0.07,0.74,0.16,0.25,0.37,6,11,12,58,20,5.0,4.2,2.9,7.5,5.4,1.2,2,0,2,9,1,3,10,0,889,Estandar,0,0.0,10.0,0
PLZ-03729,México,31,Femenino,Gratuito,Escuela de Desarrollo Web,Desktop,Emprender startup,Universitario completo,0,1,Sin_suscripcion,-1.0,0,2022-01-25,11,3,0.06,0,0,1,0,0,0.16,0.14,0.27,0.14,0.31,0.34,0.26,0.51,0.3,0.08,37,48,0,3,0,0.0,0.0,0.0,0.0,0.0,-4.7,3,0,0,16,1,5,19,0,63,Estandar,2,5.2,7.0,1
PLZ-03730,Argentina,16,Femenino,Expert,Escuela de Ingles,Tablet,Emprender startup,Tecnico,2,15,Anual,237.0,0,2023-02-28,14,7,0.2,1,0,4,0,0,0.18,0.06,0.15,0.53,0.2,0.36,0.22,0.19,0.23,0.04,2,5,7,45,19,4.8,4.0,2.6,4.9,5.4,-1.9,11,0,1,19,3,5,19,0,380,Estandar,0,0.0,10.0,0
PLZ-03731,México,29,Masculino,Expert,Escuela de Desarrollo Web,Mobile,Ascender en trabajo actual,Posgrado,1,3,Anual,264.0,0,2024-09-25,64,11,0.52,5,4,4,2,1,0.08,0.18,0.08,0.43,0.25,0.02,0.25,0.05,0.26,0.26,35,48,1,69,1,0.2,0.0,0.0,0.0,0.0,-3.7,2,0,0,19,4,3,2,0,1417,Pro,0,0.0,9.0,0
PLZ-03732,Guatemala,25,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Tablet,Conseguir empleo tech,Secundaria,2,7,Mensual,17.0,0,2023-11-14,39,1,0.29,0,0,2,0,0,0.12,0.17,0.28,0.36,0.29,0.44,0.15,0.23,0.41,0.69,16,22,5,4,4,1.0,1.2,1.1,1.3,0.6,2.5,2,0,5,20,3,4,9,0,137,Estandar,1,5.8,10.0,1
PLZ-03733,Colombia,21,Masculino,Expert,Escuela de Ciberseguridad,Desktop,Conseguir empleo tech,Universitario en curso,0,12,Cuotas x4,88.0,0,2025-03-24,27,4,0.51,2,1,1,0,0,0.07,0.13,0.17,0.26,0.11,0.53,0.39,0.68,0.24,0.27,14,23,6,24,10,2.5,2.8,1.9,3.5,1.7,-3.3,2,0,3,17,2,5,4,0,384,Estandar,1,4.6,9.0,0
PLZ-03734,Colombia,22,Femenino,Expert Family,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Universitario completo,1,32,Anual,154.0,0,2023-05-04,6,20,0.49,9,8,2,0,0,0.01,0.03,0.2,0.3,0.16,0.07,0.31,0.49,0.06,0.61,1,13,19,135,13,3.2,2.9,1.8,3.3,3.0,9.8,23,0,1,20,1,8,15,0,1538,Pro,0,0.0,5.0,1
PLZ-03735,México,25,Masculino,Gratuito,Escuela de Cloud Computing,Mobile,Conseguir empleo tech,Universitario completo,1,1,Sin_suscripcion,-1.0,0,2023-02-26,21,4,0.27,1,0,1,0,0,0.02,0.31,0.12,0.39,0.4,0.41,0.11,0.18,0.17,0.21,6,8,2,18,10,2.5,3.2,1.3,3.7,2.4,-0.1,8,0,0,8,3,9,32,0,121,Estandar,1,2.3,10.0,0
PLZ-03736,Colombia,16,Femenino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Tecnico,1,1,Sin_suscripcion,-1.0,0,2022-04-19,63,2,0.28,0,0,2,0,0,0.15,0.03,0.49,0.24,0.25,0.06,0.39,0.02,0.65,0.02,1,13,5,6,6,1.5,1.2,1.7,1.1,1.9,1.4,9,5,0,20,2,8,29,0,79,Estandar,5,4.9,3.0,0
PLZ-03737,Argentina,22,Masculino,Expert Duo,Escuela de Desarrollo Web,Mobile,Freelance / proyectos propios,Universitario en curso,0,10,Anual,217.0,0,2023-09-24,39,22,0.34,7,6,1,0,0,0.06,0.18,0.05,0.02,0.36,0.24,0.13,0.08,0.32,0.17,12,12,13,132,25,6.2,3.3,3.4,4.4,4.4,3.3,35,0,5,21,3,5,12,1,399,Estandar,1,6.7,8.0,0
PLZ-03738,Perú,21,Masculino,Expert,Escuela de Programacion y Software,Mobile,Freelance / proyectos propios,Universitario en curso,5,6,Anual,159.0,0,2023-12-30,25,11,0.2,2,1,3,0,0,0.07,0.14,0.29,0.3,0.03,0.07,0.15,0.28,0.08,0.0,10,22,12,53,15,3.8,5.4,4.6,5.0,3.1,-3.1,32,0,6,20,2,6,9,0,207,Estandar,0,0.0,6.0,0
PLZ-03739,Perú,30,Masculino,Basic,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Universitario en curso,1,1,Mensual,29.0,1,2025-03-14,37,3,0.21,0,0,3,0,0,0.34,0.14,0.04,0.02,0.37,0.03,0.07,0.2,0.33,0.11,45,51,1,13,1,0.2,0.0,0.0,0.0,0.0,-5.7,8,0,0,4,2,9,23,0,67,Estandar,3,3.6,7.0,1
PLZ-03740,Colombia,22,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Aprender por curiosidad,Universitario completo,2,3,Anual,354.0,0,2024-05-02,113,5,0.64,3,2,0,0,0,0.33,0.11,0.27,0.23,0.61,0.13,0.31,0.07,0.02,0.07,4,8,14,38,19,4.8,6.4,3.5,3.1,4.1,4.4,3,0,3,17,4,5,12,0,203,Estandar,0,0.0,5.0,1
PLZ-03741,Ecuador,25,Masculino,Expert,Escuela de Diseno Grafico,Mobile,Aprender por curiosidad,Secundaria,0,18,Anual,37.0,2,2022-12-01,0,8,0.18,1,0,4,0,0,0.32,0.17,0.07,0.16,0.32,0.2,0.23,0.31,0.09,0.12,4,11,10,29,21,5.2,5.7,5.8,5.5,3.6,-2.4,1,0,2,23,5,6,8,2,549,Estandar,2,1.7,5.0,0
PLZ-03742,Chile,36,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Ascender en trabajo actual,Universitario completo,0,1,Cuotas x4,72.0,0,2023-09-21,32,6,0.18,1,0,1,0,0,0.61,0.09,0.37,0.09,0.02,0.19,0.06,0.49,0.23,0.7,28,31,7,30,18,4.5,6.0,5.9,5.4,5.0,3.0,31,0,4,9,3,5,9,0,108,Estandar,1,5.7,8.0,1
PLZ-03743,Perú,32,Masculino,Expert Duo,Escuela de Ingles,Mobile,Conseguir empleo tech,Universitario completo,7,39,Anual,121.0,1,2023-06-20,47,6,0.59,3,2,2,1,1,0.33,0.43,0.18,0.45,0.3,0.34,0.53,0.36,0.28,0.33,12,16,10,46,25,6.2,5.9,3.2,4.9,7.5,7.2,55,0,2,20,3,8,5,0,1622,Pro,2,2.7,9.0,0
PLZ-03744,México,32,Femenino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Emprender startup,Posgrado,7,1,Mensual,27.0,0,2023-03-24,30,5,0.09,0,0,1,0,0,0.22,0.16,0.12,0.03,0.29,0.24,0.44,0.25,0.11,0.35,41,44,1,20,0,0.0,0.0,0.0,0.0,0.0,-0.8,1,0,0,6,6,4,15,0,72,Estandar,1,6.4,3.0,1
PLZ-03745,México,24,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Freelance / proyectos propios,Universitario completo,7,15,Mensual,9.0,0,2022-04-27,9,3,0.1,0,0,1,0,0,0.24,0.04,0.22,0.13,0.16,0.29,0.07,0.68,0.11,0.02,3,8,4,3,3,0.8,0.6,0.7,0.9,0.8,1.0,0,0,5,20,7,9,16,0,377,Estandar,3,1.9,,0
PLZ-03746,México,30,Femenino,Expert,Escuela de E-commerce y Negocios Digitales,Desktop,Conseguir empleo tech,Universitario en curso,2,48,Anual,217.0,1,2024-10-01,51,11,0.21,2,1,2,0,0,0.11,0.18,0.44,0.2,0.18,0.32,0.12,0.18,0.17,0.14,10,12,9,47,18,4.5,3.7,5.0,4.8,4.8,1.6,6,0,1,12,2,8,14,0,758,Estandar,1,1.7,7.0,0
PLZ-03747,Argentina,25,Masculino,Basic,Escuela de Soft Skills,Mobile,Freelance / proyectos propios,Universitario en curso,0,2,Mensual,1.0,2,2024-12-22,73,3,0.59,1,0,0,0,0,0.31,0.16,0.21,0.46,0.14,0.28,0.43,0.07,0.14,0.46,23,26,10,18,13,3.2,4.7,1.8,2.7,2.7,1.5,25,0,3,11,2,5,5,0,122,Estandar,1,3.9,9.0,0
PLZ-03748,Colombia,25,No especifica,Expert,Escuela de Desarrollo Web,Tablet,Ascender en trabajo actual,Posgrado,0,48,Anual,177.0,0,2024-01-12,34,15,0.31,4,3,1,0,0,0.04,0.27,0.03,0.29,0.3,0.16,0.19,0.56,0.34,0.11,18,31,13,81,21,5.2,5.9,5.7,2.7,3.0,-0.7,27,0,1,18,1,12,38,0,887,Estandar,0,0.0,10.0,0
PLZ-03749,Colombia,29,No especifica,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Freelance / proyectos propios,Posgrado,3,8,Mensual,2.0,0,2023-05-03,21,4,0.28,1,0,1,0,0,0.11,0.71,0.04,0.08,0.21,0.42,0.27,0.06,0.17,0.1,3,13,14,22,3,0.8,0.8,0.5,0.6,0.8,3.5,0,0,2,23,2,6,19,0,257,Estandar,2,3.1,8.0,0
PLZ-03750,Ecuador,23,Masculino,Gratuito,Escuela de Programacion y Software,Desktop,Ascender en trabajo actual,Universitario completo,5,1,Sin_suscripcion,-1.0,0,2025-03-19,4,1,0.01,0,0,0,0,0,0.08,0.17,0.11,0.27,0.27,0.26,0.34,0.34,0.11,0.09,25,36,5,4,4,1.0,1.3,1.3,1.0,0.9,2.9,1,0,0,18,3,3,7,0,47,Estandar,3,2.5,4.0,1
PLZ-03751,Ecuador,35,Femenino,Expert,Escuela de Ciberseguridad,Desktop,Ascender en trabajo actual,Posgrado,7,38,Anual,324.0,0,2023-09-10,12,11,0.48,5,4,0,0,0,0.06,0.32,0.56,0.25,0.07,0.1,0.27,0.46,0.2,0.1,7,7,12,84,2,0.5,0.4,0.5,0.3,0.5,-1.1,0,0,0,10,2,10,24,0,1254,Pro,4,4.5,8.0,1
PLZ-03752,Ecuador,26,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Freelance / proyectos propios,Universitario completo,1,1,Anual,356.0,0,2022-06-30,38,11,0.45,4,3,2,0,0,0.13,0.2,0.06,0.3,0.06,0.13,0.05,0.25,0.2,0.19,26,27,10,77,15,3.8,2.6,4.8,4.9,3.6,-3.9,27,0,6,18,3,3,10,0,175,Estandar,2,4.7,,0
PLZ-03753,México,30,No especifica,Expert,Escuela de Gestion y Liderazgo,Desktop,Freelance / proyectos propios,Posgrado,1,2,Anual,127.0,0,2022-11-26,28,8,0.43,3,2,5,2,0,0.16,0.23,0.41,0.27,0.5,0.48,0.45,0.23,0.36,0.09,0,7,10,41,24,6.0,6.5,4.5,4.4,6.0,1.5,12,4,1,13,0,5,8,0,1147,Estandar,1,6.2,10.0,0
PLZ-03754,Argentina,35,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Universitario completo,0,11,Cuotas x4,70.0,0,2025-02-01,5,10,0.29,2,1,5,1,0,0.19,0.36,0.12,0.14,0.02,0.13,0.16,0.08,0.27,0.34,0,7,19,47,12,3.0,2.1,2.4,3.6,3.5,2.0,15,1,2,9,2,3,8,0,985,Estandar,0,0.0,4.0,0
PLZ-03755,México,33,Masculino,Gratuito,Escuela de Matematicas,Mobile,Conseguir empleo tech,Universitario completo,5,1,Sin_suscripcion,-1.0,0,2024-02-29,25,2,0.17,0,0,1,0,0,0.03,0.37,0.21,0.26,0.03,0.09,0.23,0.24,0.38,0.23,0,10,1,7,7,1.8,1.5,1.5,2.4,1.5,-3.1,0,0,0,2,3,3,11,0,47,Estandar,1,1.4,4.0,1
PLZ-03756,México,18,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Posgrado,1,1,Mensual,27.0,0,2025-04-05,2,1,0.11,0,0,3,0,0,0.03,0.07,0.36,0.2,0.23,0.35,0.15,0.5,0.08,0.48,7,16,11,3,3,0.8,0.6,0.4,0.5,0.6,4.6,6,0,1,12,4,5,15,0,85,Estandar,0,0.0,5.0,1
PLZ-03757,México,29,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Ascender en trabajo actual,Tecnico,2,39,Anual,277.0,0,2023-07-13,34,8,0.45,3,2,2,0,0,0.23,0.26,0.22,0.08,0.08,0.39,0.25,0.2,0.46,0.32,1,2,11,54,9,2.2,2.0,2.7,2.1,2.0,3.5,109,0,4,19,4,6,4,0,788,Estandar,0,0.0,1.0,0
PLZ-03758,México,32,Masculino,Basic,Escuela de Ingles,Desktop,Conseguir empleo tech,Posgrado,7,20,Mensual,2.0,0,2024-11-05,11,4,0.14,0,0,0,0,0,0.14,0.26,0.04,0.22,0.08,0.01,0.61,0.06,0.27,0.13,6,7,6,10,10,2.5,3.2,2.3,2.0,3.2,3.0,4,0,4,23,3,10,34,0,566,Estandar,2,6.6,7.0,0
PLZ-03759,Colombia,32,Femenino,Expert,Escuela de Ciberseguridad,Mobile,Freelance / proyectos propios,Universitario en curso,5,20,Cuotas x4,84.0,0,2023-05-11,0,6,0.44,2,1,4,1,1,0.18,0.25,0.24,0.1,0.17,0.26,0.06,0.05,0.2,0.21,1,6,6,25,2,0.5,0.7,0.5,0.6,0.6,-2.4,10,6,2,13,3,2,7,0,1015,Estandar,3,6.0,6.0,0
PLZ-03760,Chile,20,Masculino,Expert,Escuela de Finanzas e Inversiones,Tablet,Conseguir empleo tech,Universitario en curso,0,9,Anual,134.0,0,2022-02-03,12,7,0.23,1,0,3,0,0,0.37,0.1,0.39,0.1,0.57,0.18,0.34,0.41,0.04,0.14,0,5,6,18,18,4.5,6.7,3.3,3.1,5.1,5.0,19,4,3,9,1,2,3,0,225,Estandar,0,0.0,3.0,1
PLZ-03761,México,23,Masculino,Gratuito,Escuela de Marketing Digital,Mobile,Freelance / proyectos propios,Universitario completo,0,4,Sin_suscripcion,-1.0,0,2023-12-21,35,1,0.15,0,0,1,0,0,0.21,0.31,0.09,0.1,0.08,0.38,0.2,0.51,0.28,0.15,82,95,2,2,0,0.0,0.0,0.0,0.0,0.0,-0.1,4,0,0,8,0,0,0,0,82,Estandar,1,5.5,3.0,1
PLZ-03762,Perú,32,Masculino,Expert,Escuela de Diseno Grafico,Desktop,Aprender por curiosidad,Universitario completo,5,1,Anual,11.0,0,2024-08-31,8,9,0.08,0,0,4,0,0,0.25,0.13,0.05,0.11,0.48,0.03,0.31,0.43,0.37,0.17,52,52,4,14,0,0.0,0.0,0.0,0.0,0.0,-0.6,1,0,0,21,3,5,15,0,84,Estandar,0,0.0,5.0,1
PLZ-03763,Colombia,22,Masculino,Gratuito,Escuela de Ingles,Desktop,Conseguir empleo tech,Posgrado,3,5,Sin_suscripcion,-1.0,0,2024-08-23,10,5,0.4,2,1,1,0,0,0.06,0.33,0.09,0.09,0.08,0.02,0.31,0.11,0.06,0.63,56,58,1,40,0,0.0,0.0,0.0,0.0,0.0,-4.3,33,0,0,22,2,7,21,0,249,Estandar,2,1.9,9.0,1
PLZ-03764,México,25,Masculino,Expert,Escuela de Diseno Grafico,Desktop,Freelance / proyectos propios,Universitario en curso,5,5,Anual,73.0,0,2023-07-21,17,12,0.22,2,1,1,0,0,0.23,0.29,0.16,0.2,0.07,0.31,0.02,0.14,0.08,0.22,0,4,7,47,4,1.0,1.0,0.7,1.4,0.6,-0.4,16,1,3,8,3,7,26,0,252,Estandar,0,0.0,,0
PLZ-03765,Colombia,36,Femenino,Gratuito,Escuela de Soft Skills,Mobile,Cambiar de carrera,Universitario en curso,0,3,Sin_suscripcion,-1.0,0,2024-06-06,16,1,0.11,0,0,2,0,0,0.13,0.34,0.3,0.02,0.12,0.17,0.05,0.25,0.09,0.43,45,48,0,2,0,0.0,0.0,0.0,0.0,0.0,-9.0,5,0,0,12,5,6,11,0,89,Estandar,0,0.0,9.0,0
PLZ-03766,México,26,Masculino,Gratuito,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Secundaria,7,2,Sin_suscripcion,-1.0,0,2022-03-15,1,1,0.12,0,0,2,0,0,0.05,0.18,0.19,0.34,0.44,0.11,0.24,0.3,0.08,0.09,1,2,1,3,3,0.8,0.4,0.9,0.7,0.8,0.5,4,0,0,11,1,4,7,0,79,Estandar,1,2.4,9.0,1
PLZ-03767,Argentina,22,Femenino,Expert,Escuela de Ingles,Mobile,Emprender startup,Universitario completo,5,41,Anual,159.0,0,2023-09-15,18,3,0.24,0,0,2,0,0,0.39,0.5,0.19,0.51,0.07,0.08,0.27,0.23,0.17,0.19,21,25,10,12,9,2.2,1.7,2.2,1.2,1.9,3.6,27,0,4,18,2,6,8,0,1109,Estandar,2,2.7,9.0,0
PLZ-03768,Colombia,21,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Freelance / proyectos propios,Universitario completo,7,26,Anual,171.0,0,2023-04-02,1,13,0.51,6,5,0,0,0,0.08,0.16,0.3,0.14,0.07,0.07,0.07,0.11,0.02,0.25,3,8,8,116,17,4.2,3.1,2.5,4.6,4.6,0.3,25,0,5,8,3,6,22,0,522,Estandar,1,3.4,7.0,0
PLZ-03769,México,28,Masculino,Expert,Escuela de Ingles,Mobile,Freelance / proyectos propios,Universitario en curso,1,28,Anual,186.0,2,2022-08-28,25,13,0.28,3,2,1,0,0,0.29,0.21,0.21,0.14,0.03,0.06,0.28,0.21,0.23,0.4,8,19,6,44,25,6.2,7.5,7.3,8.3,8.7,-0.1,6,0,5,9,6,1,2,0,592,Estandar,0,0.0,1.0,0
PLZ-03770,México,19,Femenino,Expert,Escuela de Videojuegos,Mobile,Conseguir empleo tech,Universitario completo,1,12,Anual,50.0,0,2025-02-27,15,11,0.35,3,2,0,0,0,0.13,0.26,0.53,0.37,0.27,0.14,0.17,0.13,0.12,0.06,10,15,4,63,26,6.5,8.1,8.4,5.2,9.5,1.7,21,0,5,15,3,6,15,0,294,Estandar,2,2.1,3.0,1
PLZ-03771,Colombia,25,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Freelance / proyectos propios,Tecnico,0,23,Cuotas x4,247.0,0,2023-11-02,6,7,0.42,2,1,1,0,0,0.2,0.47,0.52,0.14,0.33,0.29,0.19,0.15,0.09,0.04,5,13,11,48,15,3.8,2.4,3.6,4.0,3.9,-4.0,27,0,3,15,2,5,14,0,561,Estandar,1,5.2,4.0,1
PLZ-03772,Ecuador,28,Masculino,Basic,Escuela de Data Science e Inteligencia Artificial,Mobile,Ascender en trabajo actual,Universitario completo,10,5,Mensual,28.0,0,2024-12-22,68,6,0.35,2,1,3,1,0,0.13,0.49,0.49,0.22,0.25,0.2,0.18,0.18,0.01,0.02,20,29,8,36,16,4.0,5.2,2.4,5.3,2.3,1.4,5,0,3,11,2,9,10,0,707,Estandar,2,2.4,8.0,1
PLZ-03773,México,34,Femenino,Expert,Escuela de Desarrollo Web,Tablet,Freelance / proyectos propios,Secundaria,0,2,Anual,208.0,0,2024-12-06,39,5,0.37,1,0,1,0,0,0.44,0.22,0.1,0.06,0.05,0.45,0.05,0.4,0.03,0.07,7,20,13,25,16,4.0,3.4,2.6,4.9,3.5,2.1,3,0,2,6,4,8,23,0,164,Estandar,1,4.1,5.0,1
PLZ-03774,Perú,31,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Aprender por curiosidad,Universitario completo,0,13,Anual,41.0,0,2023-06-15,10,8,0.53,4,3,0,0,0,0.17,0.06,0.21,0.23,0.07,0.33,0.31,0.13,0.05,0.06,1,13,5,62,20,5.0,2.9,7.2,6.1,3.4,1.1,35,4,3,14,3,2,4,0,598,Estandar,0,0.0,6.0,0
